Record_ID,Timestamp,Soil_Moisture,Soil_Temperature,Soil_pH,Humidity,Ambient_Temperature,Solar_Radiation,Wind_Speed,NDVI_Index,5G_Latency_ms,Plant_Health_Status
1693,2024-03-11 12:00:00,20.95,29.38,7.21,46.68,24.83,817.72,7.68,0.598,9.15,Healthy
1694,2024-03-11 13:00:00,10.85,15.86,6.98,68.54,36.16,942.41,1.85,0.262,4.24,High Stress
1695,2024-03-11 14:00:00,19.7,18.63,7.39,90.84,25.67,408.9,6.39,0.414,1.57,Healthy
1696,2024-03-11 15:00:00,7.73,10.75,6.27,74.08,28.8,467.89,1.04,0.59,6.41,High Stress
1697,2024-03-11 16:00:00,6.03,34.04,6.62,56.94,20.77,571.41,9.48,0.839,2.12,Moderate Stress
1698,2024-03-11 17:00:00,10.41,26.7,6.51,74.82,33.59,941.74,3.06,0.731,8.17,Moderate Stress
1699,2024-03-11 18:00:00,43.52,33.33,7.96,52.36,28.3,921.11,2.42,0.666,6.78,High Stress
1700,2024-03-11 19:00:00,26.98,16.64,6.23,48.02,35.23,271.9,1.47,0.572,8.87,Healthy
1701,2024-03-11 20:00:00,43.63,25.29,6.24,94.78,34.52,305.54,9.47,0.424,8.06,Moderate Stress
1702,2024-03-11 21:00:00,22.3,26.96,6.39,78.8,20.38,596.41,7.18,0.289,2.01,High Stress
1703,2024-03-11 22:00:00,17.47,17.94,6.91,71.91,32.89,285.3,7.47,0.507,4.43,High Stress
1704,2024-03-11 23:00:00,25.25,31.2,6.13,53.09,35.0,476.46,5.09,0.221,7.97,Healthy
1705,2024-03-12 00:00:00,22.58,33.68,7.79,33.2,23.65,318.71,4.85,0.358,4.76,High Stress
1706,2024-03-12 01:00:00,9.23,32.12,6.16,32.02,19.32,708.83,1.28,0.524,9.75,High Stress
1707,2024-03-12 02:00:00,30.63,28.48,7.74,66.02,15.07,959.6,5.69,0.514,7.62,Healthy
1708,2024-03-12 03:00:00,13.64,16.94,5.76,79.53,26.27,997.39,2.62,0.233,1.14,Moderate Stress
1709,2024-03-12 04:00:00,29.78,17.04,7.14,64.93,23.81,500.19,9.78,0.642,8.92,Moderate Stress
1710,2024-03-12 05:00:00,31.01,34.08,7.77,84.65,28.87,679.21,8.01,0.612,1.91,Moderate Stress
1711,2024-03-12 06:00:00,11.08,10.26,5.92,32.17,19.7,885.01,4.25,0.259,2.26,High Stress
1712,2024-03-12 07:00:00,7.45,27.9,7.92,53.84,36.49,293.97,1.68,0.907,7.61,High Stress
1713,2024-03-12 08:00:00,36.23,27.66,6.63,45.41,21.44,751.65,7.9,0.275,8.78,Healthy
1714,2024-03-12 09:00:00,23.39,25.57,7.86,59.07,20.66,527.07,1.4,0.841,5.83,High Stress
1715,2024-03-12 10:00:00,7.33,34.75,7.19,34.7,27.02,364.92,2.06,0.2,3.6,High Stress
1716,2024-03-12 11:00:00,44.79,17.8,6.25,92.02,27.47,522.2,2.27,0.862,4.16,Moderate Stress
1717,2024-03-12 12:00:00,7.31,18.5,5.97,44.51,20.38,260.77,5.66,0.215,4.09,High Stress
1718,2024-03-12 13:00:00,32.8,11.97,6.26,89.95,21.8,756.33,7.91,0.768,3.94,High Stress
1719,2024-03-12 14:00:00,44.35,21.07,5.73,57.68,19.24,402.19,3.28,0.471,3.19,High Stress
1720,2024-03-12 15:00:00,14.57,16.53,5.86,94.06,32.96,449.12,1.03,0.754,6.48,Healthy
1721,2024-03-12 16:00:00,10.69,18.58,5.76,66.01,34.25,296.87,4.75,0.501,9.1,High Stress
1722,2024-03-12 17:00:00,9.86,30.86,6.56,90.5,26.56,891.73,7.53,0.253,3.76,Healthy
1723,2024-03-12 18:00:00,17.13,33.39,7.49,30.35,32.85,594.76,2.37,0.776,2.68,Moderate Stress
1724,2024-03-12 19:00:00,9.04,14.64,5.85,78.64,33.4,657.72,2.36,0.253,8.55,High Stress
1725,2024-03-12 20:00:00,32.69,19.31,5.83,88.7,18.46,655.55,9.48,0.892,7.68,Healthy
1726,2024-03-12 21:00:00,7.49,33.22,7.11,39.08,39.15,528.39,9.55,0.238,9.38,Moderate Stress
1727,2024-03-12 22:00:00,25.38,11.55,5.99,36.25,35.53,354.02,9.91,0.559,2.49,High Stress
1728,2024-03-12 23:00:00,44.87,12.31,5.74,57.6,20.11,796.11,8.12,0.742,2.3,Healthy
1729,2024-03-13 00:00:00,37.56,14.07,5.92,90.69,19.65,301.65,2.04,0.495,5.87,Healthy
1730,2024-03-13 01:00:00,29.61,24.88,7.81,65.26,18.14,283.1,2.28,0.363,6.53,Moderate Stress
1731,2024-03-13 02:00:00,17.25,13.76,7.55,64.28,18.46,768.12,3.53,0.769,5.32,High Stress
1732,2024-03-13 03:00:00,29.96,34.2,6.39,39.17,33.7,367.07,3.32,0.788,6.39,High Stress
1733,2024-03-13 04:00:00,26.08,21.17,7.14,30.05,26.74,445.42,9.57,0.892,2.62,High Stress
1734,2024-03-13 05:00:00,22.04,22.54,6.84,82.66,34.57,580.18,7.93,0.482,5.32,Healthy
1735,2024-03-13 06:00:00,10.23,16.17,7.19,35.69,33.66,559.48,7.3,0.58,6.92,High Stress
1736,2024-03-13 07:00:00,40.46,21.77,7.21,71.2,30.12,766.86,2.02,0.472,4.89,Healthy
1737,2024-03-13 08:00:00,22.99,26.55,7.07,89.45,32.16,698.75,9.11,0.393,7.12,Healthy
1738,2024-03-13 09:00:00,12.78,28.78,6.17,43.56,15.46,715.52,8.31,0.763,5.06,Moderate Stress
1739,2024-03-13 10:00:00,19.71,28.85,5.6,73.24,22.79,771.24,1.8,0.455,4.0,Healthy
1740,2024-03-13 11:00:00,21.57,24.45,6.64,35.12,30.95,434.09,8.74,0.521,3.73,Moderate Stress
1741,2024-03-13 12:00:00,38.1,32.61,7.73,69.24,15.23,457.87,2.87,0.503,4.7,Moderate Stress
1742,2024-03-13 13:00:00,34.34,30.44,6.92,40.66,15.82,550.4,0.99,0.734,1.21,High Stress
1743,2024-03-13 14:00:00,35.77,28.93,7.58,77.84,36.3,445.97,6.64,0.888,7.02,Moderate Stress
1744,2024-03-13 15:00:00,5.44,11.39,7.98,49.58,32.1,987.95,6.61,0.7,8.61,High Stress
1745,2024-03-13 16:00:00,21.65,10.17,5.91,60.12,21.63,851.24,1.13,0.554,4.19,Moderate Stress
1746,2024-03-13 17:00:00,24.25,15.31,7.23,68.96,32.2,331.72,3.32,0.784,1.41,Healthy
1747,2024-03-13 18:00:00,5.77,26.59,7.19,41.13,34.81,204.48,9.93,0.681,9.88,High Stress
1748,2024-03-13 19:00:00,15.39,20.28,7.95,78.21,22.67,234.23,6.85,0.245,3.37,Healthy
1749,2024-03-13 20:00:00,35.41,20.06,7.96,49.67,15.9,395.25,7.35,0.272,2.14,High Stress
1750,2024-03-13 21:00:00,10.48,32.11,7.22,73.05,38.32,291.43,2.29,0.228,4.33,Healthy
1751,2024-03-13 22:00:00,26.41,32.39,6.11,40.29,23.63,626.67,0.97,0.543,7.65,Moderate Stress
1752,2024-03-13 23:00:00,13.61,32.73,7.5,74.73,17.66,886.4,2.91,0.819,3.65,High Stress
1753,2024-03-14 00:00:00,5.48,17.85,5.77,38.33,27.3,789.4,2.64,0.435,6.17,High Stress
1754,2024-03-14 01:00:00,14.65,27.28,7.45,57.65,34.21,372.49,2.5,0.488,4.74,High Stress
1755,2024-03-14 02:00:00,44.03,16.79,7.78,46.07,20.54,519.44,2.09,0.882,2.06,Moderate Stress
1756,2024-03-14 03:00:00,37.06,14.77,6.46,78.64,21.74,606.32,5.83,0.828,3.97,Healthy
1757,2024-03-14 04:00:00,43.38,14.62,7.08,47.03,21.07,848.16,3.42,0.699,7.52,Moderate Stress
1758,2024-03-14 05:00:00,24.51,18.55,6.58,87.31,39.79,871.3,8.24,0.4,6.51,Moderate Stress
1759,2024-03-14 06:00:00,9.39,20.75,6.59,87.97,19.94,927.77,2.0,0.288,2.08,Moderate Stress
1760,2024-03-14 07:00:00,26.92,30.77,6.28,42.77,29.39,607.4,4.75,0.212,2.47,Healthy
1761,2024-03-14 08:00:00,23.18,13.0,7.41,69.9,38.13,755.42,0.33,0.28,6.77,Moderate Stress
1762,2024-03-14 09:00:00,38.77,28.37,7.84,35.7,18.67,289.44,4.92,0.419,8.32,High Stress
1763,2024-03-14 10:00:00,8.92,23.29,7.85,55.45,39.27,652.23,0.75,0.614,4.15,Moderate Stress
1764,2024-03-14 11:00:00,24.53,17.2,5.94,76.37,38.69,398.95,9.78,0.248,6.36,Healthy
1765,2024-03-14 12:00:00,11.0,22.32,7.69,72.86,37.11,545.37,7.95,0.302,2.54,High Stress
1766,2024-03-14 13:00:00,17.99,17.5,7.34,70.61,20.36,707.24,5.0,0.336,3.8,Healthy
1767,2024-03-14 14:00:00,34.49,24.9,6.13,48.37,30.85,405.59,1.05,0.674,1.18,Moderate Stress
1768,2024-03-14 15:00:00,24.04,20.85,5.67,54.57,34.02,241.75,6.01,0.662,7.91,Healthy
1769,2024-03-14 16:00:00,20.04,14.11,6.17,36.69,39.65,208.19,7.64,0.613,4.61,High Stress
1770,2024-03-14 17:00:00,20.78,12.91,7.78,76.74,19.51,217.73,2.07,0.388,8.35,Healthy
1771,2024-03-14 18:00:00,23.38,23.67,7.08,62.75,34.15,206.68,5.77,0.478,7.38,High Stress
1772,2024-03-14 19:00:00,36.4,32.56,7.3,76.07,23.47,288.28,8.18,0.273,8.46,High Stress
1773,2024-03-14 20:00:00,40.68,18.6,6.14,46.18,19.39,391.59,7.73,0.37,3.57,Moderate Stress
1774,2024-03-14 21:00:00,43.21,28.33,7.3,51.09,25.53,376.98,8.07,0.873,2.67,Moderate Stress
1775,2024-03-14 22:00:00,36.48,26.47,5.57,51.72,34.85,989.44,8.82,0.935,9.75,High Stress
1776,2024-03-14 23:00:00,17.62,33.29,6.44,31.67,26.62,444.8,9.39,0.686,7.46,Healthy
1777,2024-03-15 00:00:00,32.53,30.52,7.07,52.17,28.44,301.94,4.17,0.888,8.51,High Stress
1778,2024-03-15 01:00:00,22.5,24.17,5.87,82.21,39.88,636.45,5.77,0.682,1.12,Moderate Stress
1779,2024-03-15 02:00:00,15.19,26.43,7.56,88.32,24.98,886.37,7.95,0.225,4.19,Healthy
1780,2024-03-15 03:00:00,38.63,32.46,6.09,63.68,30.39,742.45,7.03,0.948,7.69,High Stress
1781,2024-03-15 04:00:00,6.54,19.99,7.13,59.61,24.13,436.87,9.96,0.274,1.7,Moderate Stress
1782,2024-03-15 05:00:00,41.07,18.17,6.51,32.0,24.82,649.29,0.33,0.712,6.11,High Stress
1783,2024-03-15 06:00:00,23.46,10.27,6.99,87.15,32.39,771.88,3.68,0.39,4.86,High Stress
1784,2024-03-15 07:00:00,30.49,30.66,5.77,30.85,38.45,782.48,2.95,0.494,1.16,High Stress
1785,2024-03-15 08:00:00,31.37,30.02,5.54,91.41,28.56,733.23,2.77,0.684,3.12,Healthy
1786,2024-03-15 09:00:00,40.8,12.61,7.77,61.8,34.21,896.65,2.38,0.527,3.56,Moderate Stress
1787,2024-03-15 10:00:00,30.47,24.42,6.17,52.23,17.23,896.08,7.15,0.388,2.01,Moderate Stress
1788,2024-03-15 11:00:00,29.56,21.6,7.55,90.07,20.28,663.15,1.03,0.451,6.68,High Stress
1789,2024-03-15 12:00:00,7.67,12.97,8.0,31.59,27.55,543.89,7.47,0.456,3.18,High Stress
1790,2024-03-15 13:00:00,25.74,34.51,6.03,67.79,15.5,713.26,7.0,0.919,3.5,High Stress
1791,2024-03-15 14:00:00,11.01,15.37,6.16,65.68,21.32,854.57,2.66,0.799,9.08,Healthy
1792,2024-03-15 15:00:00,34.5,11.68,7.16,44.26,27.94,204.52,2.68,0.544,5.2,Moderate Stress
1793,2024-03-15 16:00:00,25.49,24.87,7.91,57.88,15.37,993.6,6.36,0.35,4.53,High Stress
1794,2024-03-15 17:00:00,32.21,28.47,7.79,72.4,21.61,346.32,7.67,0.808,7.51,Moderate Stress
1795,2024-03-15 18:00:00,6.67,10.81,6.76,77.26,27.85,576.2,8.79,0.318,9.19,High Stress
1796,2024-03-15 19:00:00,8.39,26.47,7.49,30.05,29.33,897.62,8.55,0.358,1.23,Moderate Stress
1797,2024-03-15 20:00:00,33.65,23.31,5.84,90.9,38.14,380.03,9.66,0.475,5.03,High Stress
1798,2024-03-15 21:00:00,7.88,12.58,7.94,40.69,31.13,581.44,5.9,0.86,6.5,Healthy
1799,2024-03-15 22:00:00,7.85,14.31,7.91,45.18,25.37,306.07,9.1,0.299,3.87,High Stress
1800,2024-03-15 23:00:00,5.48,24.2,5.91,47.13,38.26,516.06,8.12,0.292,7.95,High Stress
1801,2024-03-16 00:00:00,43.26,17.41,6.25,32.46,34.62,341.71,8.97,0.57,9.74,High Stress
1802,2024-03-16 01:00:00,34.5,33.46,5.75,38.0,20.0,490.9,0.31,0.407,9.49,High Stress
1803,2024-03-16 02:00:00,19.13,30.47,6.18,94.11,18.27,498.77,9.67,0.627,3.39,High Stress
1804,2024-03-16 03:00:00,16.86,34.59,7.54,50.49,31.9,994.54,4.84,0.539,3.04,Moderate Stress
1805,2024-03-16 04:00:00,18.99,16.49,6.45,37.49,29.0,995.85,8.02,0.526,9.62,Moderate Stress
1806,2024-03-16 05:00:00,35.99,34.24,5.72,36.95,34.74,291.83,1.45,0.284,5.13,Healthy
1807,2024-03-16 06:00:00,31.45,20.78,6.36,76.76,33.47,780.78,4.08,0.306,2.87,High Stress
1808,2024-03-16 07:00:00,12.41,18.69,7.95,85.55,30.63,241.4,2.86,0.816,7.36,Moderate Stress
1809,2024-03-16 08:00:00,11.96,11.26,7.07,46.7,39.66,224.15,3.06,0.864,3.56,Moderate Stress
1810,2024-03-16 09:00:00,8.94,11.32,6.54,31.36,28.34,284.27,1.41,0.376,3.41,High Stress
1811,2024-03-16 10:00:00,31.41,27.3,5.92,44.5,17.83,972.39,8.1,0.285,8.91,High Stress
1812,2024-03-16 11:00:00,35.57,21.45,7.97,33.67,35.71,952.69,0.29,0.24,2.46,Healthy
1813,2024-03-16 12:00:00,15.6,15.66,7.55,36.72,21.3,355.14,3.26,0.656,1.58,Healthy
1814,2024-03-16 13:00:00,5.84,25.35,6.2,58.05,34.43,329.34,1.91,0.737,3.42,Moderate Stress
1815,2024-03-16 14:00:00,8.29,16.32,5.68,44.94,38.93,392.43,5.97,0.48,6.46,Healthy
1816,2024-03-16 15:00:00,43.71,24.44,5.64,63.54,32.42,612.44,2.69,0.71,2.11,Moderate Stress
1817,2024-03-16 16:00:00,16.82,18.98,5.8,46.48,29.9,655.76,2.74,0.735,5.24,Healthy
1818,2024-03-16 17:00:00,35.77,30.59,6.95,91.13,26.51,377.27,4.99,0.902,6.65,High Stress
1819,2024-03-16 18:00:00,29.99,30.52,7.82,88.89,24.11,805.3,6.6,0.249,8.64,Healthy
1820,2024-03-16 19:00:00,20.28,21.93,6.74,66.84,23.83,447.64,1.39,0.344,3.07,Moderate Stress
1821,2024-03-16 20:00:00,13.23,18.77,7.61,53.04,30.91,937.71,1.92,0.251,8.36,Healthy
1822,2024-03-16 21:00:00,9.86,19.06,6.61,54.77,33.78,725.38,2.62,0.851,3.11,Moderate Stress
1823,2024-03-16 22:00:00,29.6,30.14,7.27,56.77,31.96,549.08,9.74,0.794,7.09,Moderate Stress
1824,2024-03-16 23:00:00,35.99,18.2,7.33,77.29,19.96,831.93,4.09,0.631,4.88,Healthy
1825,2024-03-17 00:00:00,30.76,15.23,5.93,59.36,27.35,854.33,6.07,0.263,2.03,Healthy
1826,2024-03-17 01:00:00,26.21,12.12,6.4,85.69,34.79,432.39,2.57,0.405,7.43,Moderate Stress
1827,2024-03-17 02:00:00,6.68,21.67,7.09,91.37,26.89,471.77,5.01,0.423,2.96,High Stress
1828,2024-03-17 03:00:00,43.74,22.05,5.68,51.84,28.42,948.76,0.93,0.621,2.59,Healthy
1829,2024-03-17 04:00:00,36.95,31.02,6.4,66.45,34.28,331.79,0.54,0.394,4.22,Moderate Stress
1830,2024-03-17 05:00:00,16.71,15.53,6.84,36.18,31.53,233.72,4.79,0.255,6.88,High Stress
1831,2024-03-17 06:00:00,44.2,19.52,7.99,43.03,25.23,563.24,4.11,0.748,3.11,Moderate Stress
1832,2024-03-17 07:00:00,29.08,30.21,6.69,56.88,37.39,840.97,1.54,0.424,2.65,Healthy
1833,2024-03-17 08:00:00,28.3,30.59,7.54,43.4,19.06,817.33,6.94,0.539,1.09,Moderate Stress
1834,2024-03-17 09:00:00,34.92,19.62,6.58,86.98,39.89,935.62,9.93,0.296,5.24,Moderate Stress
1835,2024-03-17 10:00:00,37.47,21.48,7.49,40.29,17.97,626.56,4.08,0.802,4.86,Moderate Stress
1836,2024-03-17 11:00:00,31.26,17.58,6.99,59.62,15.37,280.05,6.32,0.624,3.1,Healthy
1837,2024-03-17 12:00:00,10.12,33.31,7.72,69.37,37.25,670.95,9.64,0.876,1.48,High Stress
1838,2024-03-17 13:00:00,18.53,12.97,6.53,74.97,21.12,822.72,8.35,0.572,4.86,High Stress
1839,2024-03-17 14:00:00,42.12,33.34,7.01,54.9,33.24,274.66,4.74,0.906,8.09,High Stress
1840,2024-03-17 15:00:00,13.98,27.1,7.08,86.49,35.28,338.13,7.43,0.869,7.44,High Stress
1841,2024-03-17 16:00:00,19.89,23.29,6.54,66.94,36.47,209.83,1.46,0.632,8.75,Healthy
1842,2024-03-17 17:00:00,22.28,10.82,5.86,58.57,39.79,674.92,5.22,0.9,1.09,Moderate Stress
1843,2024-03-17 18:00:00,22.58,21.89,5.73,34.37,22.35,909.39,2.93,0.442,9.7,High Stress
1844,2024-03-17 19:00:00,29.52,20.19,5.54,60.2,32.76,736.53,1.78,0.474,4.07,High Stress
1845,2024-03-17 20:00:00,42.72,14.03,7.68,83.35,17.88,985.63,4.38,0.234,9.91,Healthy
1846,2024-03-17 21:00:00,14.63,26.41,6.09,69.95,25.17,250.43,1.48,0.642,3.27,Moderate Stress
1847,2024-03-17 22:00:00,9.86,34.28,6.03,84.09,36.2,922.4,7.05,0.741,5.24,Moderate Stress
1848,2024-03-17 23:00:00,12.9,24.05,7.34,62.11,24.19,851.25,4.67,0.78,4.19,High Stress
1849,2024-03-18 00:00:00,40.48,27.87,6.3,37.7,29.78,451.39,5.41,0.312,4.2,High Stress
1850,2024-03-18 01:00:00,30.83,11.71,6.77,30.89,27.59,978.82,1.63,0.533,8.58,Moderate Stress
1851,2024-03-18 02:00:00,16.44,20.44,5.91,49.71,31.15,430.35,1.57,0.333,7.72,Healthy
1852,2024-03-18 03:00:00,37.64,12.91,7.9,75.37,39.32,911.44,5.92,0.697,9.93,Moderate Stress
1853,2024-03-18 04:00:00,39.45,25.32,7.63,81.37,16.39,904.6,9.85,0.318,6.52,Moderate Stress
1854,2024-03-18 05:00:00,38.86,33.46,7.66,49.22,29.35,806.13,1.14,0.878,5.17,High Stress
1855,2024-03-18 06:00:00,41.76,26.54,6.52,62.22,36.58,650.78,3.0,0.373,1.81,Healthy
1856,2024-03-18 07:00:00,15.09,11.92,7.41,57.37,27.03,296.0,8.72,0.419,9.97,Healthy
1857,2024-03-18 08:00:00,35.2,18.87,5.86,56.68,16.96,625.58,0.91,0.838,5.96,Healthy
1858,2024-03-18 09:00:00,23.42,23.77,5.52,45.04,29.01,485.44,8.78,0.544,7.3,High Stress
1859,2024-03-18 10:00:00,38.68,20.08,5.55,38.86,23.3,833.77,5.34,0.218,4.66,Healthy
1860,2024-03-18 11:00:00,34.14,30.84,6.97,42.78,18.87,806.5,4.2,0.571,5.93,Healthy
1861,2024-03-18 12:00:00,36.06,30.37,6.64,33.6,36.23,928.49,3.23,0.263,9.48,High Stress
1862,2024-03-18 13:00:00,31.25,25.3,6.8,42.88,28.04,211.86,3.11,0.939,2.5,Moderate Stress
1863,2024-03-18 14:00:00,12.1,19.34,5.52,30.6,38.33,847.28,3.2,0.641,3.63,Healthy
1864,2024-03-18 15:00:00,26.8,16.38,6.56,70.77,35.15,950.77,8.87,0.392,2.37,Moderate Stress
1865,2024-03-18 16:00:00,44.39,12.65,7.3,50.56,32.32,831.44,7.29,0.623,8.13,Healthy
1866,2024-03-18 17:00:00,42.5,18.87,6.61,93.25,15.13,304.16,6.76,0.258,1.56,Moderate Stress
1867,2024-03-18 18:00:00,6.73,20.33,7.33,42.59,25.7,265.02,8.03,0.8,1.73,Moderate Stress
1868,2024-03-18 19:00:00,11.59,26.9,6.08,52.48,19.94,216.68,2.72,0.894,3.69,High Stress
1869,2024-03-18 20:00:00,10.27,26.45,7.53,53.26,37.77,703.0,6.26,0.856,5.63,High Stress
1870,2024-03-18 21:00:00,34.04,11.75,6.97,30.55,19.36,703.74,4.71,0.456,4.66,Healthy
1871,2024-03-18 22:00:00,37.71,19.88,6.03,84.55,22.15,989.53,7.87,0.444,1.4,Healthy
1872,2024-03-18 23:00:00,13.54,14.54,6.09,32.08,27.92,518.43,3.23,0.226,9.62,High Stress
1873,2024-03-19 00:00:00,25.23,13.92,7.07,91.11,21.58,465.53,6.5,0.689,9.58,Healthy
1874,2024-03-19 01:00:00,38.63,30.68,7.57,87.98,20.25,699.54,8.85,0.601,3.51,Healthy
1875,2024-03-19 02:00:00,34.31,11.05,6.54,64.81,29.98,860.49,4.14,0.545,7.58,High Stress
1876,2024-03-19 03:00:00,26.69,20.48,6.15,65.33,17.22,949.42,0.85,0.881,6.21,Moderate Stress
1877,2024-03-19 04:00:00,28.61,14.21,7.67,72.5,16.45,842.5,5.26,0.326,3.14,Healthy
1878,2024-03-19 05:00:00,25.33,31.98,7.17,55.16,24.31,541.34,3.59,0.207,3.36,High Stress
1879,2024-03-19 06:00:00,16.9,23.93,6.62,72.07,33.02,707.93,6.79,0.255,5.42,Healthy
1880,2024-03-19 07:00:00,27.6,15.78,6.72,32.91,28.87,885.04,9.52,0.368,4.77,Healthy
1881,2024-03-19 08:00:00,32.56,22.56,6.01,33.51,25.57,592.49,4.96,0.225,3.62,High Stress
1882,2024-03-19 09:00:00,39.93,28.29,7.07,59.72,29.14,373.35,4.77,0.577,8.27,High Stress
1883,2024-03-19 10:00:00,30.45,33.95,6.4,65.73,24.14,335.78,6.61,0.436,5.33,Healthy
1884,2024-03-19 11:00:00,35.44,15.51,7.99,87.71,38.4,200.13,1.21,0.335,6.89,Healthy
1885,2024-03-19 12:00:00,11.4,32.15,6.7,36.8,16.37,774.59,2.68,0.763,2.7,Moderate Stress
1886,2024-03-19 13:00:00,23.46,33.36,6.71,83.47,31.83,288.88,9.21,0.353,5.8,Moderate Stress
1887,2024-03-19 14:00:00,5.37,32.91,6.91,43.65,37.28,395.07,6.77,0.716,3.86,High Stress
1888,2024-03-19 15:00:00,14.87,25.89,7.79,55.62,35.1,438.3,0.33,0.462,5.74,Healthy
1889,2024-03-19 16:00:00,34.06,25.75,7.5,50.58,19.6,648.3,2.21,0.584,8.03,High Stress
1890,2024-03-19 17:00:00,44.67,20.08,6.63,56.01,22.4,518.37,6.89,0.9,7.92,High Stress
1891,2024-03-19 18:00:00,8.97,28.81,7.3,39.78,32.93,739.74,7.69,0.228,4.19,Healthy
1892,2024-03-19 19:00:00,21.06,23.28,6.97,62.73,17.11,244.51,8.43,0.575,7.25,Moderate Stress
1893,2024-03-19 20:00:00,37.0,26.94,6.73,82.11,35.3,299.15,3.06,0.841,9.47,High Stress
1894,2024-03-19 21:00:00,13.16,20.71,5.98,58.7,32.97,599.37,9.32,0.641,6.63,High Stress
1895,2024-03-19 22:00:00,27.2,28.29,6.66,61.89,33.24,469.57,5.62,0.408,2.34,Healthy
1896,2024-03-19 23:00:00,34.32,30.61,6.11,85.17,17.51,436.65,7.03,0.498,7.12,Moderate Stress
1897,2024-03-20 00:00:00,29.64,13.66,7.79,75.89,32.94,253.62,6.05,0.71,1.94,Moderate Stress
1898,2024-03-20 01:00:00,12.52,30.82,6.34,61.88,32.0,916.58,1.4,0.868,8.85,Healthy
1899,2024-03-20 02:00:00,19.22,23.51,7.88,46.75,35.77,753.45,9.64,0.231,5.65,High Stress
1900,2024-03-20 03:00:00,36.35,31.12,6.83,87.52,16.04,297.29,1.4,0.254,4.47,Healthy
1901,2024-03-20 04:00:00,27.17,20.78,7.08,67.51,15.58,252.04,2.7,0.444,1.51,Healthy
1902,2024-03-20 05:00:00,5.21,19.48,6.86,44.37,24.33,979.9,8.17,0.375,4.43,Moderate Stress
1903,2024-03-20 06:00:00,35.44,32.88,5.82,47.49,18.72,744.94,6.26,0.399,9.13,High Stress
1904,2024-03-20 07:00:00,6.41,16.28,6.44,82.2,28.96,533.96,8.41,0.366,1.19,High Stress
1905,2024-03-20 08:00:00,34.83,31.11,5.75,32.87,37.93,761.38,5.25,0.347,5.27,Moderate Stress
1906,2024-03-20 09:00:00,13.1,22.1,7.06,94.49,24.79,805.07,3.89,0.298,9.38,High Stress
1907,2024-03-20 10:00:00,43.32,22.85,6.62,38.47,36.12,823.97,9.23,0.9,4.55,High Stress
1908,2024-03-20 11:00:00,19.72,17.71,7.44,81.74,15.01,582.3,0.56,0.308,4.85,Healthy
1909,2024-03-20 12:00:00,18.08,24.33,6.05,55.66,19.21,543.91,8.59,0.353,6.21,Healthy
1910,2024-03-20 13:00:00,10.96,18.13,5.91,61.99,15.76,208.82,2.46,0.385,5.17,Healthy
1911,2024-03-20 14:00:00,17.22,10.98,6.52,87.24,23.2,941.25,8.52,0.9,2.52,High Stress
1912,2024-03-20 15:00:00,40.07,16.8,7.82,56.84,37.7,682.65,1.56,0.767,1.17,High Stress
1913,2024-03-20 16:00:00,44.85,10.16,7.28,64.94,17.42,362.52,5.89,0.792,6.49,High Stress
1914,2024-03-20 17:00:00,19.73,34.46,6.55,33.2,30.16,935.68,8.9,0.279,9.29,High Stress
1915,2024-03-20 18:00:00,22.94,34.14,6.79,30.15,26.29,931.95,4.84,0.827,1.96,Moderate Stress
1916,2024-03-20 19:00:00,33.88,19.88,5.71,45.91,38.46,991.35,7.52,0.506,2.9,Moderate Stress
1917,2024-03-20 20:00:00,40.45,28.21,7.96,74.24,18.06,899.25,8.09,0.397,4.33,High Stress
1918,2024-03-20 21:00:00,28.72,18.65,7.17,37.88,20.3,998.23,7.42,0.632,8.28,Healthy
1919,2024-03-20 22:00:00,20.66,26.78,6.21,37.39,15.74,395.75,9.27,0.817,3.42,Healthy
1920,2024-03-20 23:00:00,21.5,30.14,6.96,56.71,25.85,873.8,4.58,0.784,8.94,Moderate Stress
1921,2024-03-21 00:00:00,32.82,33.67,5.77,72.11,21.95,858.42,1.9,0.867,1.49,Moderate Stress
1922,2024-03-21 01:00:00,5.13,20.01,7.91,76.28,36.75,384.75,0.67,0.896,9.47,High Stress
1923,2024-03-21 02:00:00,29.78,29.58,5.94,41.6,30.12,278.75,2.62,0.379,6.05,High Stress
1924,2024-03-21 03:00:00,19.22,16.65,7.12,35.17,30.35,983.54,1.6,0.518,6.93,High Stress
1925,2024-03-21 04:00:00,36.77,34.76,6.11,91.13,28.3,436.82,5.67,0.211,4.31,High Stress
1926,2024-03-21 05:00:00,8.72,10.64,7.29,46.94,17.3,896.71,2.01,0.859,8.04,High Stress
1927,2024-03-21 06:00:00,28.53,25.09,7.44,85.47,26.13,203.3,0.58,0.316,2.5,Healthy
1928,2024-03-21 07:00:00,24.24,26.49,7.18,86.13,39.99,216.82,0.55,0.846,1.44,Healthy
1929,2024-03-21 08:00:00,30.69,27.2,7.04,80.21,35.88,572.7,8.35,0.447,4.56,High Stress
1930,2024-03-21 09:00:00,7.59,13.01,7.73,40.97,37.34,390.97,6.0,0.476,8.68,Healthy
1931,2024-03-21 10:00:00,28.2,33.46,5.7,83.42,35.58,751.87,3.71,0.229,7.79,High Stress
1932,2024-03-21 11:00:00,27.46,14.53,6.33,80.0,17.58,652.45,8.96,0.445,5.65,High Stress
